,_id,workerId,textId,prediction,label,stance,leaning,text
1049,89uaqqixonD4hdfZo,worker327,694,Non-Biased,Non-biased,Democrats,0,"This would be enough of a problem in normal times, but now, experts say, the widespread, sometimes indiscriminate use of tear gas on American civilians in the midst of a respiratory pandemic threatens to worsen the coronavirus, along with racial disparities in its spread and who dies from it."
1050,8A73Tg63hudN5puAT,worker296,1682,Biased,Biased,Democrats,0,Rep. Ilhan Omar of Minnesota recently sparked a major controversy when she criticized U.S. support for Israel and used some rhetoric that House Speaker Nancy Pelosi was quick to denounce as anti-Semitic.
1051,8ALgBapmpJxHkcJ5T,worker145,798,Biased,Biased,Democrats,1,Rowe then dismantled each of Atkins’ unsubstantiated points. He lambasted celebrities for constantly broadcasting their political opinions as though their views have any impact on most Americans.
1052,8AgZHR6pcWgZDZMrF,worker357,117,Non-Biased,Biased,Democrats,0,"Reports of Americans misusing bleach and other disinfectants quickly flooded the news, as hospital emergency rooms saw spikes in bleach exposure and other similar poisonings. When confronted with the news of people misusing bleach, Trump refused to take any responsibility."
1053,8AivMkMoxWcRsS9EP,worker335,1036,Non-Biased,Non-biased,Republican,1,"A gaggle of representatives from theologically liberal denominations recently issued a statement against Christian nationalism in America, claiming that it threatens both American democracy and the ability of our religious communities to live in peace."
1056,8B7ev32ZhZX5hr7P3,worker344,874,Non-Biased,Biased,Democrats,0,Lots of politicians and critics across the board have attacked the Green New Deal proposed last week by freshman Democrats Rep. Alexandria Ocasio-Cortez of New York and Sen. Ed Markey of Massachusetts.
1057,8BwASS6o9qHcD5Sn3,worker355,1572,Biased,Non-biased,Republican,0,"With just over a year left in President Donald Trump's first term, another late-breaking news item barely made waves: The Interior Department — which manages the majority of the federal government's public lands — deleted ""sexual orientation"" from its anti-discrimination guidelines. "
1058,8C2zQYQiG9JzMtBhp,worker48,1145,Biased,Biased,Independent,0,Coronavirus vaccine and quarantine protesters in America form an unholy COVID-19 alliance.
1061,8Cf5WnrYm9gLLbP8t,worker336,562,Biased,Biased,Republican,1,Yet it's merely the tip of the iceberg of war criminals lurking -- and working -- on U.S. turf.
1063,8DBdL8C99k5qQ2rbA,worker257,1377,Biased,Biased,Democrats,1,"The Labour politician, who has presided over an epidemic of violent crime — particularly knife crime — and the extension of London’s illegal drugs trade into surrounding areas ..."
1064,8DHQQrgDosCHfHWag,worker286,676,Non-Biased,Biased,Republican,1,"As also, of course, even more depressingly are the police – several of whom have been caught on camera abasing themselves before the mob by going down on the knees as if to beg for mercy for their ‘white privilege’."
1065,8DJpAN8GY9Sw9DaYB,worker140,470,Non-Biased,Biased,Independent,1,"Last year, XFL Commissioner Oliver Luck noted that the XFL reached out to Kaepernick, but the former NFL player demanded absurdly high $20 million a season salary."
1066,8Ddh2nRZYC9dsdZWx,worker67,722,Biased,Non-biased,Democrats,0,"After spending the past three months rehabilitating from arthroscopic surgery on his right knee, Williamson struggled to find his shot during the first three quarters, during which he played a little less than 12 minutes."
1067,8DkZNzR7Rxsnen4bg,worker276,796,Non-Biased,Non-biased,Democrats,0,"It's all very well to tell city residents not to line their trash cans with plastic bags, but washing out a kitchen receptacle every couple of days after use because it doesn't have a plastic liner will takes its toll on water supplies."
1069,8DynT3eR7wtoh5GXs,worker354,1600,Biased,Biased,Independent,0,"Trying to bar women from abortion is bad enough in regular times, but it seemed even more sadistic during a pandemic and an economic crash, when financial and health concerns weigh more heavily than ever on women deciding whether or not continue pregnancies."
1070,8EDfKBaRNzkRqzo5c,worker72,294,Biased,Non-biased,Democrats,0,Gun enthusiasts cannot admit that they like firearms because they fear black people.
1071,8GHokAvWS5uRxpqCu,worker224,634,Biased,Biased,Democrats,0,"In the Trumpian pandemic moment, gun purchases have soared in a country that already topped the world by far in armed citizens. "
1072,8H8ZMh4BWYKhcmFsA,worker123,215,Biased,Biased,Democrats,1,Franklin Graham: Democrats Exploit Coronavirus to ‘Defeat Donald Trump in the Election’
1073,8HYTAEqfPhvknXJhM,worker10,423,Biased,Non-biased,Democrats,0,"In another clip, the group can be seen scrambling for their cars after sirens go off, a newly added security feature."
1074,8HqY9GhZucSGFThz3,worker85,473,Non-Biased,Biased,Republican,0,"Indeed, just this week, Donald Trump, who once said the climate crisis was a hoax concocted by the Chinese, marveled at cold temperatures throughout the Midwest, convinced that the frigid weather is evidence of … something."
1077,8KSYMMsc4fWbDWiRH,worker239,882,Non-Biased,Non-biased,Democrats,0,"The Republican-led Legislature and GOP Gov. Bill Lee have dismissed the idea of offering absentee ballots to all voters, with lawmakers voting against Democratic expansion proposals more than once this week as they meet during pandemic times."
1078,8KT9ypb7Kr6gJvGpX,worker349,1660,Non-Biased,Non-biased,Independent,0,"During a nationally-televised press briefing President Donald Trump suggested doctors and scientists should test the “injection” of disinfectants, like bleach or alcohol, into the human body as a way to cure coronavirus."
1080,8L2Pp5aZtJ6ZQQHtB,worker1,77,Biased,Biased,Democrats,0,"Hundreds of white nationalists lined the streets of Charlottesville, Va., last Saturday to protest the removal of a Confederate monument. Some waved Confederate and Nazi flags, others brandished shields."
1082,8LT3FcJYHDpt7LtwG,worker303,1787,Biased,Non-biased,Democrats,0,"Aides and supporters of both senators, who have more or less remained allies even while running against each other for the 2020 Democratic presidential nomination, had accused each other of dirty tricks and lying in recent days after a series of leaks to the media, culminating in Warren saying in a statement that Sanders once told her he didn't think a woman could win the presidency."
1083,8LeZ8hXcdbFMYAnGk,worker228,1284,Non-Biased,Non-biased,Republican,0,"Protecting pregnant women, new mothers and children is about more than scoring political points with anti-choice legislation."
1084,8MLvi5sJdFHiWnFfG,worker258,1168,Biased,Non-biased,Democrats,0,"After receiving permission from Israel to visit her grandmother in the occupied West Bank on humanitarian grounds, Rep. Rashida Tlaib decided Friday morning to forego the trip, calling the restrictions an example of “oppressive conditions” that represent everything the congresswoman stands against."
1085,8MQHEJLxHvPznTvJH,worker272,342,Non-Biased,Biased,Democrats,0,"But then, science has never been a strong point of the Christian Right or white nationalists. They are bitterly anti-science, which is why they so deeply resent anyone who offers accurate information on the pandemic — be it Dr. Fauci or reporters at CNN and MSNBC."
1086,8Mk774cuQixGF7f4k,worker372,1959,Biased,Biased,Democrats,1,They daydream about sending tactical squads to pry Bubba’s guns from his cold dead fingers. 
1087,8N2gyjtrfJfBC3aSN,worker205,997,Biased,Biased,Republican,0,The photograph of Katie Bouman sitting in front of her computer with the first black hole image instantly made her the face of the project — which is why an informal coterie of sexist trolls kicked off a sexist investigation to invalidate her contributions.
1088,8N3DoPCfLyEfGd4XE,worker314,1751,Biased,Non-biased,Democrats,1,"So if you decided a career in art history was worth the price, it shouldn’t be the government’s job to pay the bill for your student loans––even if it’s not your fault that the cost of college has exploded in recent years."
1089,8N7RATdWHZ6JMDPxx,worker258,1853,Biased,Biased,Democrats,1,"On July 15, New York City cops were bloodied in broad daylight by assailants who know that Mayor Bill De Blasio shares their dislike for the police."
1090,8NZjdiXWiri3j9uJE,worker14,906,Non-Biased,Biased,Democrats,0,"Donald Trump used his mighty Twitter platform to drum up business for his golf course in Los Angeles on Sunday. U.S. deaths from COVID-19 neared 80,000, but the president didn’t tweet about that. "
1091,8NqeJWDTH3spgQ5Xk,worker152,193,Biased,Biased,Democrats,1,"So you have the New York Times, the Tax Policy Center and — AND — the godless liars at PolitiFact admitting “Biden’s plan would mean higher taxes on average for all income groups,” and the ad is rated still “mostly false.”"
1093,8Nsn5hJpBwGnhrgJY,worker107,471,Non-Biased,Non-biased,Democrats,0,Iowa farmers are bearing the brunt of the U.S. trade war with China as Donald Trump continues to threaten increased tariffs on Chinese imports.
1094,8Ntsqduwoc7RZLv5t,worker34,1794,Non-Biased,Non-biased,Republican,1,"This Tuesday, the French celebrated Bastille Day, the mob attack on a Parisian prison that has come to symbolize the French Revolution, a period of massive violence that produced nothing other than a lot of dead Frenchmen. "
1095,8NvNcvoRHP64ig4ew,worker227,1695,Biased,Non-biased,Democrats,0,"Amplifying fresh critiques of wealthy inequality that have mounted throughout the coronavirus pandemic, Amazon founder Jeff Bezos—the world’s richest man—has added nearly $24 billion to his already massive fortune in 2020 as virus-related lockdowns across the globe have forced people to stay inside and fueled increased e-commerce demand."
1096,8PHJsDkGCN2eepkpC,worker269,1321,Biased,Biased,Democrats,1,"Of course, not everyone supports this liberal-libertarian liberaltarianism.  To name just one opponent, there’s Donald Trump. "
1097,8PoYvjPLjzSvM6bp4,worker197,1643,Biased,Biased,Democrats,0,"On Friday, Trump claimed he had reached a landmark last-minute immigration deal with Mexico, which meant he no longer had to impose the tariffs he had been threatening, part of his incoherent southern-border policy."
1098,8QDmRyeRGahwfZ7ST,worker161,874,Non-Biased,Biased,Democrats,0,Lots of politicians and critics across the board have attacked the Green New Deal proposed last week by freshman Democrats Rep. Alexandria Ocasio-Cortez of New York and Sen. Ed Markey of Massachusetts.
